,qed,MinAbsPartialCharge,NumRadicalElectrons,FpDensityMorgan2,FpDensityMorgan3,FpDensityMorgan1,HeavyAtomMolWt,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MinPartialCharge,ExactMolWt,MolWt,NumValenceElectrons,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
KD014,0.584198065314,0.366669264489,0.0,1.85294117647,2.5,1.11764705882,449.287,13.4208490226,0.420946368581,13.4208490226,-0.366669264489,474.1991087,474.487,180.0,-4.55093442589,0.0135127005326,0.420946368581,1.35891175744,1134.17392516,24.0348049481,18.5761233579,18.5761233579,16.2025285038,11.3770532134,11.3770532134,9.0142051053,9.0142051053,6.76274637841,6.76274637841,4.93992692019,4.93992692019,-3.37,43195737.6026,22.4235989128,8.44420471738,4.1433443583,193.883617944,20.8502755429,11.3813142695,0.0,17.7626987397,0.0,6.17629851744,9.58907436814,4.98397852095,18.155223664,0.0,6.06636706846,55.3637452349,24.8498078751,18.6284380642,22.7603195112,29.2679477922,0.0,20.1846553768,0.0,63.3296663192,17.1783336139,41.0862992521,0.0,0.0,15.950365812,30.6248334765,0.0,0.0,39.2688234665,15.7653728856,0.0,67.8018814477,24.395944777,0.0,0.0,0.0,99.25,11.7397500091,22.7603195112,0.0,48.2508404109,5.68738627468,49.4278546696,6.92373719969,0.0,23.0990109362,25.9183228539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2625470677,50.8207862656,0.478260869565,34.0,3.0,8.0,1.0,2.0,3.0,1.0,1.0,2.0,6.0,3.0,11.0,6.0,1.0,1.0,2.0,5.0,4.0577,118.2661,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KD015,0.524190817351,0.251671945775,0.0,1.92857142857,2.75,1.07142857143,368.336,12.0757322227,0.355076705102,12.0757322227,-0.355076705102,386.120132196,386.48,138.0,-0.0901266482653,0.0901266482653,0.251671945775,1.602536873,1151.64535293,19.3467242149,15.2164772714,16.0329738523,13.7415147407,8.80613459671,9.62263117764,6.08151932027,7.19687439192,4.25008116972,5.31562649291,2.8541671143,3.83826495477,-3.38,4402971.94567,18.0053051735,8.1029014249,3.81858350593,166.448825749,5.31678860401,0.0,0.0,0.0,5.90717972935,0.0,14.8771975133,0.0,5.0986818083,0.0,29.9609861548,54.6166096929,28.4217067198,22.468008199,4.79453718407,40.7240298245,0.0,20.4981307416,0.0,9.79096695104,7.04767198268,83.8118217376,0.0,0.0,5.31678860401,0.0,0.0,11.7618849494,28.1361938496,0.0,0.0,21.7458446655,76.6514812073,0.0,23.0549651457,0.0,70.67,0.0,4.79453718407,0.0,5.90717972935,5.5634514917,32.0817478728,0.0,25.0064005037,72.8157108983,20.4981307416,0.0,0.0,1.55561207984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6110545868,0.0454545454545,28.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,0.0,0.0,0.0,4.0,4.6391,113.2139,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KD016,0.451960543291,0.230923115059,0.0,1.92105263158,2.76315789474,1.07894736842,509.78,6.54563952819,0.492037851771,6.54563952819,-0.492037851771,541.209196804,542.036,202.0,0.0295273189782,0.0295273189782,0.230923115059,1.29288462832,1280.43827915,25.8987659788,21.4503365155,22.2062654615,18.6361629286,13.0584012732,13.4363657462,9.74194385561,10.1491439824,7.14124231256,7.45621270674,4.92109091009,5.11715194467,-3.05,865332454.107,25.2402219765,11.3648356498,5.53560260294,226.276733744,33.9010131039,42.0424411461,11.4990236666,6.7929423061,0.0,0.0,4.89990973085,9.96795704189,0.0,0.0,11.6009398902,19.1804061196,57.6981594123,29.1393221748,23.684314769,34.0091138748,0.0,19.7677765036,0.0,18.9456096336,71.7018308159,35.6154216624,0.0,22.9980473331,24.2642404192,11.5052490525,22.9980473331,11.6009398902,92.2567851032,4.7368629538,0.0,12.8416432459,30.5927883486,5.02263331374,10.9029249321,0.0,90.44,0.0,0.0,0.0,12.8969086938,64.8632763106,50.9516494899,6.32732007476,12.1327341369,12.1327341369,32.1322370903,35.2852546592,0.0,6.54563952819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3988049163,0.481481481481,38.0,1.0,10.0,0.0,3.0,3.0,2.0,1.0,3.0,10.0,1.0,11.0,8.0,0.0,2.0,2.0,6.0,3.9395,144.2967,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KD017,0.758714500987,0.30317911968,0.0,2.0,2.73913043478,1.26086956522,292.209,12.1826412737,0.481221926934,12.1826412737,-0.481221926934,310.131742436,310.353,118.0,-0.811108659258,0.0960955232772,0.30317911968,1.98777595827,830.787398427,16.5601134534,13.0646750847,13.0646750847,10.9692342506,7.49366240778,7.49366240778,5.71868769752,5.71868769752,4.21910736702,4.21910736702,2.99285810828,2.99285810828,-2.82,195210.296933,15.0902100122,5.75815826218,2.77333586906,133.588900612,15.4072945198,0.0,0.0,0.0,5.90717972935,5.96930528795,9.58907436814,0.0,0.0,0.0,18.1991012054,43.537586181,29.059515379,5.57310453007,14.695601763,29.2129959289,0.0,4.98397852095,0.0,26.6891176452,5.31678860401,52.3436787386,0.0,0.0,5.31678860401,5.68738627468,0.0,0.0,21.9669909331,16.0098959911,13.8474743994,34.4990320877,24.2654682738,0.0,11.6491246369,0.0,82.19,5.96930528795,9.58907436814,0.0,12.3280013523,11.993926153,33.7655967395,0.0,0.0,44.1889627801,10.300767125,5.10652739484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.222222222222,23.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,4.0,0.0,0.0,0.0,3.0,3.14144,89.1662,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KD018,0.528597287838,0.415962569179,0.0,1.90625,2.53125,1.1875,450.691,12.9787487285,0.50737393043,12.9787487285,-0.50737393043,469.090385048,469.843,170.0,-4.59231339414,0.0506458385823,0.415962569179,1.96150793298,1257.01558903,23.3695145301,16.7799810829,17.5359100289,15.0230943711,9.73462245344,10.1125869265,7.82560106235,8.23280118909,5.94097382289,6.25368283138,4.3153052554,4.58897819568,-2.75,11857689.9193,22.4441590049,7.98663295657,3.6987534626,184.627671791,24.6366428524,28.2285154415,5.4287903919,0.0,0.0,6.17629851744,4.79453718407,0.0,13.171245143,0.0,11.6009398902,38.2123512169,35.2193839956,17.19296677,32.9079782646,22.5701842463,0.0,4.89990973085,0.0,24.5568670157,20.1993103531,56.7046992154,0.0,22.8227225771,5.4287903919,13.171245143,11.4990236666,11.6009398902,46.4606430976,6.17629851744,0.0,23.4656306525,39.5435234634,5.02263331374,22.2929432667,0.0,94.14,28.8359582805,33.2853645116,0.0,51.2772626991,12.9655780288,30.3318353423,0.0,0.0,11.9475817135,0.0,16.0180908273,0.0,6.06713246916,0.0,0.0,0.0,0.0,0.0,0.0,44.8186892599,44.8086227154,0.318181818182,32.0,3.0,6.0,0.0,1.0,1.0,2.0,1.0,3.0,6.0,3.0,10.0,3.0,0.0,1.0,1.0,4.0,4.3234,112.1234,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KD019,0.412662313982,0.256468301806,0.0,1.69696969697,2.33333333333,1.0,437.272,14.6294035275,0.394148745509,14.6294035275,-0.394148745509,456.140925128,456.424,170.0,-0.971456404213,0.106090325019,0.256468301806,2.10489289694,1383.84381546,23.6979416549,17.3885756721,17.3885756721,15.8329375557,9.96668009664,9.96668009664,7.37600166374,7.37600166374,5.12902356786,5.12902356786,3.5279923894,3.5279923894,-3.76,23922585.9969,22.4345150823,9.00459741096,4.17555604727,185.352397947,15.5298433937,23.1390487978,5.64717722077,5.94833928099,5.55926689505,0.0,9.36163683186,18.155223664,4.98397852095,0.0,6.06636706846,48.8853911022,17.0160427746,24.949532753,23.3842999327,16.9817407162,0.0,14.5350566897,0.0,12.9655780288,18.530552533,81.8998546417,0.0,16.9447657612,10.8760554991,19.119584424,0.0,0.0,44.0037162375,0.0,24.3753997228,5.5634514917,53.3254737318,0.0,27.9781671965,0.0,100.27,47.953920451,28.1788371168,0.0,22.6756687111,11.1269029834,22.7662008532,30.3318353423,6.92373719969,0.0,15.2847456459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7704009985,50.3962656682,0.173913043478,33.0,3.0,7.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,3.0,10.0,6.0,0.0,0.0,0.0,4.0,2.93852,116.7643,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KD020,0.456816308551,0.226983298293,0.0,1.81818181818,2.48484848485,1.06060606061,436.375,11.989515299,0.353850400361,11.989515299,-0.353850400361,464.210678516,464.599,172.0,0.113827096127,0.113827096127,0.226983298293,1.34660400765,1119.74500477,22.7858818036,18.8366571299,19.6531537108,16.0131730263,11.2209841385,12.0374807194,8.63544334618,9.67612038387,5.76058268911,6.63359884815,3.63493878006,4.40108754148,-3.11,61462440.9214,21.7209022447,9.4016590142,5.63426407371,196.923932134,20.4333966697,11.6357255557,10.9742992597,5.90717972935,0.0,0.0,9.89321899237,9.96795704189,5.0986818083,0.0,0.0,62.8404056515,60.5064635518,0.0,4.79453718407,40.8100392869,0.0,25.0652303893,5.91790604616,29.8173004029,48.7601845452,42.0921304056,0.0,0.0,15.5334869389,23.1409746082,0.0,11.7618849494,64.199107725,4.79453718407,12.8416432459,18.5355712407,46.4501223681,0.0,0.0,0.0,102.07,0.0,4.79453718407,0.0,11.8250857755,10.9742992597,66.9331921702,11.7618849494,0.0,43.3219396105,37.678432269,9.96795704189,0.0,1.50224447804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.497755522,0.391304347826,33.0,3.0,9.0,1.0,1.0,2.0,1.0,2.0,3.0,8.0,3.0,10.0,7.0,1.0,1.0,2.0,5.0,3.50322,130.2681,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KD021,0.610302650972,0.229307604468,0.0,1.70588235294,2.38235294118,0.970588235294,434.306,9.75108812667,0.496385436059,9.75108812667,-0.496385436059,465.237604472,465.554,180.0,-0.106250227372,0.106250227372,0.229307604468,1.63600511667,1173.49632352,23.6561252916,19.899225797,19.899225797,16.5840499958,11.7444764178,11.7444764178,8.83427384846,8.83427384846,6.5385695598,6.5385695598,4.61851811919,4.61851811919,-3.01,74834218.4186,22.7659943007,9.69399681136,4.26311732482,198.851285647,29.1169357179,11.5673746111,5.64717722077,5.94833928099,0.0,0.0,0.0,4.98397852095,9.96795704189,0.0,0.0,44.1793097417,24.2164157952,63.3080412315,19.3171162562,22.7996034941,0.0,14.9519355628,0.0,32.5380380222,56.4266576729,35.895286834,0.0,17.0068913198,14.5366824155,11.7662020588,5.74951183328,0.0,78.7689828271,16.0806078721,0.0,19.4109258911,30.3318353423,0.0,22.2907809218,0.0,93.07,0.0,5.10652739484,0.0,18.6905636228,43.7725561931,41.1144307824,0.0,7.10979754128,30.3318353423,23.6472938611,29.1625244242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.48,34.0,1.0,9.0,0.0,2.0,2.0,1.0,2.0,3.0,9.0,1.0,9.0,5.0,0.0,2.0,2.0,5.0,2.6429,130.4978,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KD022,0.450572678997,0.118903331231,0.0,1.25,1.78571428571,0.714285714286,342.292,5.87098820026,0.492264494471,5.87098820026,-0.492264494471,371.224914548,371.524,144.0,0.692414393801,0.692414393801,0.118903331231,1.99594737729,880.73553351,19.7693739457,17.0596859982,17.0596859982,13.685871848,9.90684881872,9.90684881872,7.11527262156,7.11527262156,4.79026590829,4.79026590829,3.34842011227,3.34842011227,-2.84,2692338.48997,19.9087945758,9.91099361735,5.11364381338,168.648904314,9.63677268465,12.3563937978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7201420212,60.4854632604,6.54475640591,0.0,4.7368629538,11.1462090601,0.0,4.89990973085,0.0,13.3445588226,27.2469823358,101.619493434,0.0,5.74951183328,4.7368629538,0.0,5.74951183328,0.0,32.1468920666,0.0,0.0,30.0349132977,84.9291389585,0.0,11.1462090601,0.0,12.47,0.0,0.0,0.0,0.0,6.60688196451,18.7150898621,27.8365635352,0.0,0.0,110.848129854,4.7368629538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.230769230769,28.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,3.0,5.9961,119.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KD023,0.694214254177,0.405775680502,0.0,1.96551724138,2.72413793103,1.1724137931,383.248,12.5180370271,0.572596651541,12.5180370271,-0.405775680502,405.177644984,405.424,154.0,-4.73475126465,0.27639252051,0.572596651541,1.53542570157,979.652277051,20.4325106525,15.9853321509,15.9853321509,13.8711245977,9.50651441241,9.50651441241,7.33520230311,7.33520230311,5.13567986468,5.13567986468,3.53206908869,3.53206908869,-2.81,4402221.86905,19.5039979868,7.90193578603,4.78817135455,165.847960305,14.9535612887,11.5673746111,5.64717722077,0.0,0.0,6.36235885903,0.0,9.49937641456,0.0,18.2699269513,12.1327341369,63.1622023604,12.1082078976,11.8907715665,17.9081080968,11.4650399986,0.0,19.4979679537,5.91790604616,19.2040021049,31.9987298044,42.5950459824,0.0,17.0068913198,10.0536515578,18.9891079209,5.74951183328,0.0,52.5422680132,0.0,5.91790604616,12.8416432459,42.5950459824,0.0,16.9045567073,0.0,54.69,6.36235885903,13.171245143,0.0,5.74951183328,28.6403255313,32.4759124636,18.1991012054,16.7786085337,12.1327341369,32.0838936006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1827651818,35.2339014849,0.4,29.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,3.0,6.0,1.0,9.0,5.0,0.0,1.0,1.0,4.0,4.0486,103.8167,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KD024,0.403012040031,0.319409801125,0.0,1.90625,2.5625,1.21875,508.219,13.9839878552,0.471337238375,13.9839878552,-0.471337238375,531.075129168,532.411,174.0,-0.882950775451,0.0961266032916,0.319409801125,1.52299566611,945.702133294,23.0872111909,17.2573256101,19.6598187302,15.3462443483,10.1774651608,11.7438600925,7.32952033301,9.01859252393,4.97862044874,6.1823284019,3.34302098495,4.48070722332,-2.31,15187421.5121,24.334745897,11.5242420205,6.59483989598,196.332787246,20.6872287658,28.805857115,0.0,5.87998833644,5.90717972935,6.03111451234,10.1113257881,13.5753672794,4.37353998142,0.0,15.9299438979,68.9827764579,11.0174759217,5.5634514917,23.1067674173,44.4018067279,0.0,14.5902383163,5.73366747716,32.2901684562,31.4958142277,39.3667983182,0.0,5.87998833644,21.104107639,18.5764492561,5.87998833644,27.4624305095,47.3907695776,6.60688196451,11.6344416821,41.6047266592,16.6054536528,0.0,0.0,0.0,109.58,30.1796178883,18.3699044635,0.0,26.4806928123,6.54475640591,56.1411332121,12.8416432459,0.0,0.0,35.8369708182,10.470530431,0.0,0.789894405038,0.0,0.0,0.0,0.0,0.0,0.0,32.1671930898,48.6254339757,0.45,32.0,4.0,8.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,12.0,10.0,0.0,1.0,1.0,3.0,3.8592,120.9513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
KD025,0.0430109675989,0.223869278406,0.0,0.703703703704,0.944444444444,0.462962962963,692.498,12.8242059019,0.368703288677,12.8242059019,-0.368703288677,744.452062904,744.914,290.0,-0.313374777521,0.14993941145,0.223869278406,1.89227314681,1596.21760137,40.2081670555,31.0357079043,31.0357079043,25.530692654,17.0230116072,17.0230116072,12.2065177412,12.2065177412,7.53854803849,7.53854803849,4.79477646111,4.79477646111,-6.86,1.70431494218e+11,43.3044559413,22.1567058052,16.8995031501,313.702241954,33.5682471167,0.0,0.0,35.6525777337,0.0,0.0,31.2262087913,21.7031655884,20.405630103,0.0,25.6832864917,76.9347944554,46.470221762,22.8467400111,9.58907436814,69.8740902941,21.6371344232,21.7031655884,43.3403000116,79.0615217822,10.633577208,58.6520083776,0.0,0.0,55.2714127051,11.3747725494,0.0,0.0,58.4993177448,9.58907436814,21.6371344232,101.315327749,56.8038325137,0.0,0.0,0.0,355.24,0.0,9.58907436814,0.0,35.6525777337,82.1586050189,25.6832864917,0.0,64.0931512095,0.0,52.7423728994,44.5718043318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.666666667,0.352941176471,54.0,18.0,20.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,14.0,20.0,19.0,0.0,0.0,0.0,2.0,2.21288,216.1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
